text,label,Index
"valve parts ( centrifuge cover, body, crank, scha reservoir, diaphragm plate)",871496,5357
"rubber parts cover grommet rubber aprons sealcompression ring,nano crank compression ring,5.0l crank fkm rubbre plug cushion door applicationpo xxxx4 xxxx1 xxxx9 xxxx3 xxxx4total 8plts 260 ctns cartons only.",871496,5358
motorcycle parts (crank shaft foam),871496,5359
motorcycle parts (crank shaft split rod bubble bag),871496,5360
crank pin,871496,5361
parts and accessories of vehicles of headings 8711 to 8713 derailleurs and parts thereof click twist grips and click stick levers trigger and twist grip controls for three speed hubs and parts thereof bicycle handlebar stems wholly of aluminum alloy including their hardware of any material valued over 2 15 each and bicycle handlebar stem rotor assemblies,871499,5362
871499,871499,5363
click twist grips and click stick levers of headings 8711 to 8713,871499,5364
derailleurs and parts of headings 8711 to 8713,871499,5365
"trigger & twist grip controls for three speed hubs, & pts, bicycle handlebar stems of aluminum alloy, ov $2.15 ea; & bicycle handlebar stem rotor assm",871499,5366
"parts and accessories, nesoi, of vehicles of headings 8711 to 8713",871499,5367
faucet grip - non paper goods-abs grip po#xxxx6,871499,5368
silicon camera tripod - gekkopodsilicon came ra tripod - gekko xl - ysilicon flexible sel fie stick - gekko stick,871499,5369
"rotor,rectifier",871499,5370
"bike parts(carbon cyclo cross, x4 stem body and clamp) hs code xxxx po#xxxx893 - 00, po#xxxx918 - 01",871499,5371
faucet parts - stem (184ctns=2pallets),871499,5372
bicycles parts and accessories hts xxxxxxxx -xxxx90,871499,5373
bicycle parts derailleurs and parts thereof,871499,5374
table kitchen etc articles pts stainless kam twist rack brushed handle xxxx kam twist rack brushed handle xxxx kam twist racktable kitchen etc articles pts stainless kam twist rack brushed handle xxxx kam twist rack brushed handle xxxx kam twist racktable kitchen etc articles pts stainless kam twist rack brushed handle xxxx kam twist rack brushed handle xxxx kam twist racktable kitchen etc articles pts stainless kam twist rack brushed handle xxxx kam twist rack brushed handle xxxx kam twist rack,871499,5375
bicycle accessories hs codexxxx . . .,871499,5376
bicycle parts (hs codexxxx),871499,5377
"assorted foodstuffs such as chips cracker snacks, rice stick noodles, condiments, cornstarch stick noodles . . delivery of goods: xxxx altura blvd, buena park, ca xxxx0",871499,5378
"bicycle parts handlebar, stem , crank,... etc . h.s. code xxxx",871499,5379
stick scarecrow,871499,5380
bicycle parts 38ctns=2plts hs code xxxx99,871499,5381
bicycle parts hs code xxxxxxxx s c chibxxxx7bicycle parts hs code xxxxxxxx s c chibxxxx7,871499,5382
bicycle partsiv no xxxxxxxx3hscode xxxx99on board date .,871499,5383
bicycle parts & bicycle accessories hs code xxxx . . . . . . . . . .,871499,5384
bicycle partsbicycle parts bicycle parts . h.s.code xxxx . . . . @ ammie.lloren@airpower-chi.com,871499,5385
"bottle cage hs-code xxxx99 also notify pacific cycle inc. xxxx hammersley rd.madison,wi xxxx1 phone 608-268-xxxx fax 608-268-xxxx email jvale@pacific-cycle.com linc. temuxxxx274 45h seal. cgxxxx92",871499,5386
"bicycle parts (fork,stem) (hs code:xxxx/xxxx)",871499,5387
"xxxx1 v-yoke gen 3, clam 6l xxxx1 trigger stick gen3 bipod camo 18-30 , clam xxxx2 trigger stick gen3 tripod camo 18-30 , clam xxxx3 trigger stick gen3 monopod camo 33-65 , clam xxxx5 trigger stick gen3 tripod camo 24-62 , clam",871499,5388
"stem,glnd,trun",871499,5389
faucet parts - stem (248ctns=6pallets),871499,5390
"bicycle parts bicycle parts fender purchase order no xxxx9, xxxx7 hs code xxxx99 the same",871499,5391
high rise handlebar,871499,5392
stick scratcher,871499,5393
grip extender sub-compact grip extender grip extender grip extender ruger lcp grip extender sig p320 subcompact grip extender springfield block .445 block .565 e-zee powder funnel e-zee flo universal powdertrickler,871499,5394
bicycle parts . hs code:xxxx . . . .,871499,5395
overcap tiu stick,871499,5396
spr mixed stem as spr hydrangea stem blue green spr peony stem pink purple mixed la vie orchid stem white la vie orchid stem purple pinkspr peony stem peach spr hydrangea stem purple pink mixed spr lily stem white light green mixed spr 3 heads rose stem red spr hydrangea peach stem spr green grass stem peach spr dk green grass stem cream dr silver dollar stem spr mixed stem asspr hydrangea stem lt yellow spr hydrangea stem green mixed spr peony stem white spr dahlia stem white spr peony stem dark pink spr hydrangea stem pink green mixed spr ranunculus stem mauvespr farm hydrangea stem white spr forthsia stem 42in spr a dogwood tall stem pink spr a dogwood stem cream spr farm babys breath stem white spr a dogwood tall stem cream spr farm 32in eucalyptus stem spr forthsia stem 52in spr eucalyptus spry grey green stemec rose baby breath mini wreath ec rose baby breath mini wreath gl ec rose baby breath mini wreath white spr ranunculus stem yellow spr peony stem purple coral spr 3 heads rose stem lt pink spr wild flower stem orange spr pom pom plastic stem green,871499,5397
foot spa w heat heated neck massagerglow stick unicorn,871499,5398
"bicycle accessories (flow cage, ktv drive pair) h.s.#:xxxx",871499,5399
bicycle parts i/v no.xxxxxxxx0 (hs# xxxx derailleurs and parts thereof),871499,5400
gel stick pen with grip pg-48 count gel stick pen with grip p.o.no. xxxxxxxx39 place of delivery southgate-storage cntr no. tcluxxxx823 carrier seal xxxx418 walmart seal kwinaxxxx86,871499,5401
pg 48 count gel stick pen with grip,871499,5402
horno rotor,871499,5403
mini stick,871499,5404
bend bnt atb full long bk sppt bnt clmp 31.9mm qr eyeltd sppt bnt clmp 35.0mm bt eyeltd stm bnt elt 31.8 7 90 sl stm bnt elt 31.8 7 100 sl stm bnt elt 31.8 7 110 sl . hs code: xxxx,871499,5405
bicycle parts hs code: xxxx99 . . . . . . .,871499,5406
bicycle parts hs code xxxx . . . . . . . .,871499,5407
bicycle parts h.s. code xxxx99,871499,5408
bicycle parts and accessories bicycle parts and accessories h.s. code xxxx the same the same the same the same the same the same the same,871499,5409
"bicycle parts h.s. code xxxx handlebar, stem, crank,...etc.",871499,5410
starbucks splash stick starbucks splash stick po no xxxxxxxx-21 40 gpx1 @tel +1 206-318-xxxx,871499,5411
"hs-code xxxxxxxx, xxxxxxxx, carriers for bike.",871499,5412
bicycle parts alloy spacer extrusion fender infection mudguard complex mudguard,871499,5413
disposable tattoo grip tattoo grip cover this shipment contains no wood packaging materials,871499,5414
"bicycle parts, e-bike . h.s.code:xxxx,xxxx . freight collect . un xxxx class 9 . place of delivery: xxxx tiger run court suite 101 carlsbad ca xxxx0 attn: richard wittenberg tel#:88.905.xxxx",871499,5415
rose glitter momo stick gold glitter momo stick black pu momo stick white pu momo stick momo stick clip this shipment does not contain solid wood packing materials,871499,5416
parts and accessories of motor vehicles neso atv parts weld-coolant bottles single spacer-cluthc limiter. 350 grip-lh grip-rh,871499,5417
aluminum cookwarecolor labelnon-stick fry p an,871499,5418
36 dogtail stem 39 pothos stem 39in orchid fuschia 27in peony stem lt pink 31 rose spray yl 28in dahlia red,871499,5419
cs-xxxx0 mount hs code:xxxxxxxx00 . screw hs code:xxxxxxxx90 . locknut hs code:xxxxxxxx 2 plts=40ctns . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,871499,5420
36carton=1plt bicycly parts h.s.code xxxx . .,871499,5421
velocity click-stick shooting shotgun plug-green this shipment contains no wood packaging materials,871499,5422
houe usa poxxxx4 click dining chair click sun.,871499,5423
bicycle partsbicycle parts bicycle parts carrier and water bottle cage and kickstand . hs code xxxxxxxx bicycle parts carrier and water bottle cage and kickstand . hs code xxxxxxxx @xxxx-xxxx185,871499,5424
"bicycle parts handle bar , stem , crank,...etc h.s. code xxxx",871499,5425
398 x new peugeot vehicles shipped on board freight prepaid condition as per survey report issued by tcs vessel not responsible for accessories and/orloose items said to be stowed in or on vehiclsay : three hundred ninety eight (398) units,871499,5426
throttle controls,871499,5427
butt holder xxxx3 utv g mountpolaris rhino grip xl atv xxxx513rhino grip xlr single throttle masterpolaris ratcheting rhino grip utv xxxx575rgr incb g mnt-retailpolaris mirror and shaft assypolaris ratcheting rhinogrip atv xxxx157brp ratcheting rhino gripbrp utility gear rial system hand guard with mirrorhand guard with mirror flat pack,871499,5428
"wheel set bicycle parts hs code xxxx . wheel set, saddle, kickstand",871499,5429
dirt works 48 access tool baraccessory rack xxxx1 xxxx0 front gear basketranger saw pressbracket kolpin stronghold auto-ltch mtkxp ratcheting rhino grip utv 2 pin lockutv rearview mirror round tubeboottector gbiv bracketdouble rhino griprhino grip xl - utvkxp ratcheting rhino grip utv rhino grip flex 1.5 -pairrhino grip flex 3.0 -pairfire extinguisher bracketrubber strap for xxxx3 2dirt works 48 access tool baraccessory rack xxxx1 xxxx0 front gear basketranger saw pressbracket kolpin stronghold auto-ltch mtkxp ratcheting rhino grip utv 2 pin lockutv rearview mirror round tubeboottector gbiv bracketdouble rhino griprhino grip xl - utvkxp ratcheting rhino grip utv rhino grip flex 1.5 -pairrhino grip flex 3.0 -pairfire extinguisher bracketrubber strap for xxxx3 2,871499,5430
guy grip,871499,5431
rotor bar rotor end ring rotor bar rotor end ringrotor bar rotor end ring rotor bar rotor end ring,871499,5432
"shipper s load, count & seal (516ctns) cy / dr copy non-negotiable b/l release procedures no wood packaging material freight collect 516(ct) training wheel cpmr bike horn asst hearty riderz 3l po:xxxxxxxx80;xxxxxxxx30 po destination: bell sports - rantoul xxxx innovation road rantoul il xxxx6 us hs:xxxx99 xxxx(kgm) 22.484(mtq)",871499,5433
clear stick pen blue tc ballpro grip stick pe,871499,5434
glow stick 8-pack asst color changing glow stick asst wand sword asst glow stick bracelets 5-pack this shipment contains no wood packaging materials,871499,5435
bike parts hs code xxxx/xxxx/xxxx,871499,5436
steel rotor,871499,5437
bicycle parts hs code xxxx 45 ctns = 1 plt . .,871499,5438
lock cassettles assembly zinc levers and mortised levers,871499,5439
"bicycle parts (hs codexxxx,xxxx)",871499,5440
bicycle parts hs code xxxx . . . . . . . . . . . . . . . . .,871499,5441
motorcycle parts (handlebar),871499,5442
bicycle parts saddle number plate hs xxxx,871499,5443
bicycle parts hs codexxxx99,871499,5444
bicycle accessories 65 ctns are equal to 47 ctns are packed in 4 plts plus are packed in18 ctns 1 plastic plt are equal to 5 plts hs code xxxx 99 and xxxx 92 .,871499,5445
bicycle accessories hs codexxxx . .bicycle accessories hs codexxxx . .bicycle accessories hs codexxxx . .,871499,5446
"starbucks splash stick starbucks compostable splash stick po no: xxxxxxxx-53 cy-cy freight collect othc and doc charge collect also notify party: expeditors international of washington xxxx9 16th ave south seatac, wa xxxx8 usa contact: caroline depuma carolinedepuma expeditors.com",871499,5447
auto accessories value stem hndlbar riser spool kit anodized alum barend pr silbm drink holder,871499,5448
51 ctns = 2 plts bicycle parts hs xxxx bo .,871499,5449
firm grip 3pk utility w/ touchscreen xl,871499,5450
bicycle parts bicycle parts (h.s. code xxxx) the same the same the same the same the same the same,871499,5451
cotton stick,871499,5452
2pk thin memory foam headbands revlon sure grip clix neutral colors revlon sure grip clix black,871499,5453
grip assyskid platehanger,871499,5454
trigger spayer,871499,5455
parts and accessories of motor vehicles neso guide-cam drive xxxx711 block-handlebar peg 89 id xxxx972 block-handlebar peg 89 id xxxx973 manifold-intake 4s mach xxxx923 hub-wheel awd mach xxxx310,871499,5456
500ml trigger sprayer,871499,5457
parts for bicyclechs code xxxx99on board date.,871499,5458
selfie-stick,871499,5459
"xxxx5 trigger stick gen3 tripod camo 24-62 , clam",871499,5460
"bicycle accessories bd seat pad mem foamblk/gry en nbd seat pad mem foam cruz blk/gry 19 en po xxxxxxxx16,xxxxxxxx31 ship to: bell sports - rantoul xxxx innovation road rantoul il xxxx6 hs coce: xxxxxxxx00 shipper: foshan youying sports technology co., ltd",871499,5461
giant bubble stick,871499,5462
deodorant stick,871499,5463
starbucks splash stick starbucks splash stick starbucks compostable splash stick po no xxxxxxxx-93 freight collect cy/cy 20 gpx1 @carolinedepuma@expeditors.com tel +1 206-318-xxxx,871499,5464
other stemother stem,871499,5465
brkae rotorbrkae rotor,871499,5466
auto parts pk173x pistol grips brownwoodgrai n,871499,5467
"bicycle parts, brakes hs code:xxxx/xxxx",871499,5468
bicycle parts hs code:xxxx,871499,5469
contour stick .,871499,5470
firm grip,871499,5471
bicycle parts hs code:xxxx99 ams#pslayesu12 xxxx,871499,5472
142 ctns of skull candle stick,871499,5473
"motorcycle spare parts (comforf grip,deep cut comfort grips.) the same the same the same",871499,5474
caldwell pivot paper holder brb curved designer hand grip curved designer hand grip banbury bath grip banbury bath grip hamden bn double robe hook hamden bn 24 towel bar w/p&m exposed hand grip exposed hand grip caldwell 24 towel bar brb caldwell towel ring brb hamden bn 18 towel bar hamden bn towel ring w/p&m,871499,5475
"seat, rail bell shel seat, rail bell shell 16 hts code:xxxx99 ship to: bell sports - rantoul xxxx innovation road rantoul il xxxx6 us po xxxxxxxx09 screw,self tap m5 x15mm, 16 hts code:xxxx99 ship to: bell sports - rantoul xxxx innovation road rantoul il xxxx6 us po xxxxxxxx09 mount, bell shell/super shell 16 hts code:xxxx99 ship to: bell sports - rantoul xxxx innovation road rantoul il xxxx6 us po xxxxxxxx09 chassis, bell shellcool gray 4c xxxx886 hts code:xxxx99 ship to: bell sports - rantoul xxxx innovation road rantoul il xxxx6 us po xxxxxxxx09 kit, bell shell 17 xxxx886 w/375c grn hts code:xxxx99 ship to: bell sports - rantoul xxxx innovation road rantoul il xxxx6 us the shipment contains no solid wood packing material",871499,5476
greande grip camera hand grip gopole reach mini,871499,5477
bicycle bar tape hs code xxxxxxxx90 5,871499,5478
contemporary controls,871499,5479
incense stick 73ctns=3plts .,871499,5480
grip insert,871499,5481
bubble stickbubble stickbubble stickbubble stick,871499,5482
fabrics hs code xxxxxxxx,871499,5483
re560 (ea) big foot brute hang-onre719 (ea) big foot grip stick 3 packre650 (ea) lockdown 21 ft 2-man,871499,5484
alloy frame skibike parts bicycle parts,871499,5485
comfort grip tongs,871499,5486
bicycle accessories & bicycle parts hs code xxxx . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,871499,5487
grill basket comfort grip spatula comfort grip tongs,871499,5488
bicycle parts hs code:xxxx 209 pkgs on 4 rolls + 205 ctns,871499,5489
motorcycle domed speedo fndr side spear fndr strut fender strut flst stock chr sprocket cvr chr fndr strut fender strut fxst stock chr sprocket cvr skl kromt chr sml plain eyes grip w o rubber black rsd tracker handle gripdick frpeg shift front axle acp dual chr clam iso shift spear oil tank plug healight visor solenoid rbbr end handlebar grip thrl assy,871499,5490
bicycle parts ncm:xxxxxxxx,871499,5491
vari-grip,871499,5492
"trk-e18-368+trk-e18-373 stem hs code:xxxxxxxx00 17 ctns handle bar hs code:xxxxxxxx00 10 ctns seat post hs code:xxxxxxxx00 23 ctns this shipment does not contain wood packagingmaterial. trk-18-263+trk-18-261 fork hs code:xxxxxxxx00 74 ctns frame hs code:xxxxxxxx00 64 ctns notify party 2: expeditors international- chicago 849 thomas drive bensenville, il xxxx6 attn: nick wheat ord-trek expeditors.com phone:630-787-xxxx freight collect",871499,5493
bicycle parts 48 ctns = 1 plt hs code xxxx . .,871499,5494
lean steer stem;stem trim with decal,871499,5495
cotton stickcotton stickcotton stickcotton stickcotton stickcotton stick,871499,5496
steel stem,871499,5497
bicycle partsbicycle parts bicycle parts (h.s. code xxxx),871499,5498
"bicycle parts & accessories (brake,grip)",871499,5499
"toys(amazon,playfoam,amazon,20 pack playfoam amazon bicycle parts(handlebar,seatpost,stem) kanoodle 200 puzzles",871499,5500
bicycle parts (grips) hs:xxxxxxxx00 bicycle pedal hs:xxxxxxxx00 po:xxxxxxxx66/xxxxxxxx63 ship to: bell sports - rantou xxxx innovation road rantoul il xxxx6 usa this shipment contains no wood packaging materials fax:-86-574-xxxxxxxx email:hualong2@hlsj.net and rachelm@carmnet.com,871499,5501
