hts,short_desc,long_desc,naics
8424309000,"STEAM AND SIMILAR JET PROJECTING MACHINES, NESOI","STEAM AND SIMILAR JET PROJECTING MACHINES, NESOI",333318
8424411000,"PORTB SPRAYER AGR/HORT (EX SLF-CONTAIN, NT OV 20L)","PORTABLE SPRAYERS, AGRICULTURAL OR HORTICULTURAL (EXCEPT SELF-CONTAINED, HAVING A CAPACITY NOT OVER 20 LITE",333111
8424419000,"AGRICULT SPRAYERS,SELF-CONTAINED CAPAC LT 20 LTR",AGRICULTURAL OR HORTICULTURAL APPLIANCES; SPRAYERS SELF-CONTAINED HAVING A CAPACITY NOT OVER 20 LITERS,333111
8424490000,"AGRICULTURAL OR HORTICULTURAL SPRAY APPL, NESOI","AGRICULTURAL OR HORTICULTURAL APPLIANCES FOR SPRAYING, NESOI",333111
8424820010,"SELF-PROPELLED, CENTER PIVOT, IRRIGATION EQUIPMENT","SELF-PROPELLED, CENTER PIVOT, IRRIGATION EQUIPMENT",333111
8424820020,"OTHER IRRIGATION EQUIP FOR AGRCLTRL OR HORT,INCL L",OTHER IRRIGATION EQUIPMENT FOR AGRICULTURAL OR HORTICULTURAL INCLUDING LATERAL MOVE,333111
8424820090,"AGRCLTRL/HORTCLTRL DISPRSING/PROJCTING APPL, NESOI","AGRICULTURAL OR HORTICULTURAL APPLIANCES FOR PROJECTING OR DISPERSING, NESOI",333111
8424891000,MECH APPS FOR SPRAYING PRINTED CIRCUITS/ASSEMBLIES,"MECHANICAL APPLIANCES FOR PROJECTING, DISPERSING OR SPRAYING, USED FOR THE MANUFACTURE OF PRINTED CIRCUITS",333912
8424899000,"MECH APPS FOR PROJECT/SPRYING LIQDS/POWD, NESOI","MECHANICAL APPLIANCES (WHETHER OR NOT HAND OPERATED) FOR PROJECTING, DISPERSING OR SPRAYING LIQUIDS OR POWD",333912
8424900500,PARTS OF FIRE EXTINGUISHERS,PARTS OF FIRE EXTINGUISHERS,339999
8424901000,PARTS OF SIMPLE PISTON PUMP SPRAYS & POWDER BELLOW,PARTS OF SIMPLE PISTON PUMP SPRAYS AND POWDER BELLOWS,333912
8424902000,PARTS OF SAND BLASTING MACHINES,PARTS OF SAND BLASTING MACHINES,333318
8424909040,PARTS OF STEAM AND SIMILAR JET PROJECTING MACHINES,PARTS OF STEAM AND SIMILAR JET PROJECTING MACHINES,333318
8424909080,"PTS OF PROJECT/DISPERSE/SPRAY MECH APPLIANCE,NESOI","PARTS OF MECHANICAL APPLIANCES FOR PROJECTING, DISPERSING, SPRAYING LIQUID/POWDER; SPRAY GUNS AND SIMILAR A",333912
8425110000,"PULY TAC&HOST,EXC SKIP,HOST FR RAIS VEH, POW EL MT","PULLEY TACKLE AND HOISTS, OTHER THAN SKIP HOISTS OR HOISTS OF A KIND USED FOR RAISING VEHICLES, POWERED BY",333923
8425190000,"PLY TAC&HOS,EXC SKIP,HOS FR RAIS VEH, N/POW EL MTR","PULLEY TACKLE AND HOISTS, OTHER THAN SKIP HOISTS OR HOISTS OF A KIND USED FOR RAISING VEHICLES, NOT POWERED",333923
8425310100,WINCHES AND CAPSTANS POWERED BY ELECTRIC MOTORS,WINCHES AND CAPSTANS POWERED BY ELECTRIC MOTORS,333923
8425390100,WINCHES AND CAPSTANS NOT POWERED BY ELECTRIC MOTOR,WINCHES AND CAPSTANS NOT POWERED BY ELECTRIC MOTOR,333923
8425410000,BUILT-IN JACKING SYSTEMS OF A TYPE USED IN GARAGES,BUILT-IN JACKING SYSTEMS OF A TYPE USED IN GARAGES,333999
8425420000,"JACKS AND HOISTS,HYDRAULIC,EXC BLT-IN JACK SYSTEMS","JACKS AND HOISTS, HYDRAULIC, EXCEPT BUILT-IN JACKING SYSTEMS USED IN GARAGES",333999
8425490000,"JACKS, NESOI; HOISTS USED FOR RAISING VEHICLES","JACKS, NESOI; HOISTS OF A KIND USED FOR RAISING VEHICLES",333999
8426110000,OVERHEAD TRAVELING CRANES ON FIXED SUPPORT,OVERHEAD TRAVELING CRANES ON FIXED SUPPORT,333923
8426120000,MOBILE LIFTING FRAMES ON TIRES & STRADDLE CARRIERS,MOBILE LIFTING FRAMES ON TIRES AND STRADDLE CARRIERS,333924
8426190000,"OVHD TRV,TRNPT,GNT,BRDG,MOBL LFT FRM&TRD CAR,NESOI","OVERHEAD TRAVELING CRANES, TRANSPORTER CRANES,GANTRY AND BRIDGE CRANES, MOBILE LIFTING FRAMES AND STRADDLE",333923
8426200000,TOWER CRANES,TOWER CRANES,333120
8426300000,PORTAL OR PEDESTAL JIB CRANES,PORTAL OR PEDESTAL JIB CRANES,333120
8426410005,"WORKS TRUCKS FITTED WITH A CRANE, SELF-PROPEL TIRE","WORKS TRUCKS FITTED WITH A CRANE, SELF-PROPELLED, ON TIRES",333120
8426410010,"CABLE OPERATED LIFT MACHINERY, SELF-PROPELLED, ON","CABLE OPERATED LIFTING MACHINERY,NESOI, SELF-PROPELLED ON TIRES",333120
8426410090,"LIFTING MACHINERY, SELF-PROPELLED, ON TIRES, NESOI","LIFTING MACHINERY, SELF-PROPELLED, ON TIRES, NESOI",333120
8426490010,"CABLE OPERATED LIFT MACHINERY, SELF-PROPELLED, NES","CABLE OPERATED LIFTING MACHINERY, SELF-PROPELLED,NESOI",333120
8426490090,"LIFTING MACHINERY SELF-PROPELLED, NESOI","LIFTING MACHINERY SELF-PROPELLED, NESOI",333120
8426910000,LIFTING MACHINERY DESIGNED FOR MOUNTING ON ROAD VE,LIFTING MACHINERY DESIGNED FOR MOUNTING ON ROAD VEHICLES,333120
8426990000,"LIFTING MACHINERY, NESOI","LIFTING MACHINERY, NESOI",333120
8427104000,"RIDER-TYPE,SLF-PROPEL WK TRKS PWR BY ELEC MTR","TRUCKS, RIDER-TYPE, COUNTERBALANCED FORK-LIFT, SELF-PROPELLED POWERED BY AN ELECTRIC MOTOR",333924
8427108020,AERIAL WK PLAT OPERATOR RIDNG SELF PROP ELEC MOTOR,"AERIAL WORK PLATFORMS OF A KIND DESCRIBED IN STATISTICAL NOTE 1 TO THIS CHAPTER, OPERATOR RIDING, SELF-PROP",333924
8427108030,FORK-LIFT/HANDL TRUCKS OPER RIDE SELF PROP ELEC MO,"FORK-LIFT AND OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT, OPERATOR RIDING, SELF-PROPELLED",333924
8427108040,"AERIAL WORK PLATFORMS, AGV SELF-PROP BY ELEC MOTOR","AERIAL WORK PLATFORMS OF A KIND DESCRIBED IN STATISTICAL NOTE 1 TO THIS CHAPTER, AUTOMATED GUIDED VEHICLES",333924
8427108050,LIFT/HANDLING WORK TRUCK AGV SELF PROP ELEC MOTOR,"FORK-LIFT AND OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT, AUTOMATED GUIDED VEHICLES (AGV)",333924
8427108070,"AERIAL WORK PLATFORMS, SELF-PROP ELEC MOTOR, NESOI","AERIAL WORK PLATFORMS OF A KIND DESCRIBED IN STATISTICAL NOTE 1 TO THIS CHAPTER, SELF-PROPELLED BY ELECTRIC",333924
8427108095,LIFTING/HANDLING TRUCKS SELF-PROP ELEC MOTOR NESOI,"FORK-LIFT AND OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT, SELF-PROPELLED BY ELECTRIC MOTO",333924
8427204000,"SELF-PROPELLED FORKLIFTS, RIDING, COUNTERBALANCED","RIDER-TYPE,COUNTERBALANCED,SELF-PROPELLED FORK-LIFT TRUCKS",333924
8427208020,"OTH SLF-PRPELLD TRCKS, NT RIDER,AERIAL WORK PLTFRM","OTHER SELF-PROPELLED TRUCKS, OTHER THAN RIDER-TYPE, AERIAL WORK PLATFORMS OF A KIND DESCRIBED IN STATISTICA",333923
8427208090,"SELF-PROPELLED TRUCKS,OTHER THAN RIDER-TYPE, NESOI","SELF-PROPELLED TRUCKS, OTHER THAN RIDER-TYPE, NESOI",333924
8427900020,"FORK-LIFT AND WORKS TRUCKS, AERIAL WORK PLTFRM","FORK-LIFT AND OTHER WORKS TRUCKS FITTED WITH LIFTING EQUIP, AERIAL WORK PLATFORMS OF A KIND DESCRIBED IN ST",333923
8427900090,"FORK-LIFT AND WORKS TRUCKS, NESOI","FORK-LIFT AND OTHER WORKS TRUCKS FITTED WITH LIFTING EQUIP, NESOI",333924
8428100000,PASS OR FREIGHT ELEVATOR EXC CONT ACT; SKIP HOISTS,PASSENGER OR FREIGHT ELEVATORS OTHER THAN CONTINUOUS ACTION; SKIP HOISTS,333921
8428200010,"CONVEYORS,PNEUMATIC,NESOI","CONVEYORS,PNEUMATIC,NESOI",333922
8428200050,"ELEVATORS,PNEUMATIC,NESOI","ELEVATORS, PNEUMATIC, NESOI",333921
8428310000,"CONT-ACT ELEVAT & CONVEY FOR GOODS, UNDERGROUND US","CONTINUOUS-ACTION ELEVATORS AND CONVEYORS, FOR GOODS OR MATERIALS, SPECIALLY DESIGNED FOR UNDERGROUND USE",333922
8428320000,"CONT-ACT ELEV & CONVEY,FR GOODS OR MATL,BUCKET TYP","CONTINUOUS-ACTION ELEVATORS AND CONVEYORS, FOR GOODS OR MATERIALS, BUCKET TYPE",333922
8428330000,"BELT TYPE CONT-ACTION ELEVATORS & CONVEYORS,NESOI","BELT TYPE CONTINUOUS-ACTION ELEVATORS AND CONVEYORS,FOR GOODS OR MATERIALS,NESOI",333922
8428390000,"CONT-ACT ELEV & CONVEY,FR GOODS OR MATERLS,NESOI","CONTINUOUS-ACTION ELEVATORS AND CONVEYORS,FOR GOODS OR MATERIALS,NESOI",333922
8428400000,ESCALATORS AND MOVING WALKWAYS,ESCALATORS AND MOVING WALKWAYS,333921
8428600000,"TELEFRS, CHAIR LFTS,SKI DRAGLIN; TRAC MECH F FUNCL","TELEFERICS, CHAIR LIFTS, SKI DRAGLINES; TRACTION MECHANISMS FOR FUNICULARS",333921
8428900210,"WOODLAND LOG HANDLING EQUIP.,(OTHER THAN SKIDDERS)",WOODLAND LOG HANDLING EQUIPMENT (OTHER THAN SKIDDERS),333120
8428900220,"INDUSTRIAL ROBOT,LIFTING,HANDLG,LOAD/UNLOAD,NESOI","INDUSTRIAL ROBOTS FOR LIFTING, HANDLING, LOADING OR UNLOADING, NESOI",333999
8428900290,"MACH FOR LIFTING,HANDLING,LOADING,UNLOADING,NESOI","MACHINERY FOR LIFTING, HANDLING, LOADING OR UNLOADING, NESOI",333120
8429110010,"BULLDOZERS & ANGLEDOZERS,SELF-PROPEL,TRACK LAY,NEW","BULLDOZERS AND ANGLEDOZERS, SELF-PROPELLED, TRACK LAYING, NEW",333120
8429110090,"BULLDOZERS & ANGLEDOZERS,SELF-PROPEL,TRAK LAY,USED","BULLDOZERS AND ANGLEDOZERS, SELF-PROPELLED, TRACK LAYING, USED OR REBUILT",930000
8429190010,"BULLDOZERS AND ANGLEDOZERS, SELF-PROPEL, NEW,NESOI","BULLDOZERS AND ANGLEDOZERS, SELF-PROPELLED, NEW, EXCEPT TRACK LAYING",333120
8429190090,"BULLDOZERS AND ANGLEDOZERS,SELF-PROPEL,USED,NESOI","BULLDOZERS AND ANGLEDOZERS, SELF-PROPELLED, USED OR REBULT, EXCEPT TRACK LAYING",930000
8429200000,"GRADERS AND LEVELERS, SELF-PROPELLED","GRADERS AND LEVELERS, SELF-PROPELLED",333120
8429300020,"SCRAPERS, SELF-PROPELLED,NOT EXCEEDING 13.7 M3,NEW","SCRAPERS, SELF-PROPELLED, NOT EXCEEDING 13.7 M3, NEW",333120
8429300040,"SCRAPERS, SELF-PROPELLED, EXCEEDING 13.7 M3, NEW","SCRAPERS, SELF-PROPELLED, EXCEEDING 13.7 M3, NEW",333120
8429300060,"SCRAPERS, SELF-PROPELLED, USED OR REBUILT","SCRAPERS, SELF-PROPELLED, USED OR REBUILT",930000
8429400020,"TAMPING MACHINES AND ROAD ROLLERS, VIBRATORY, NEW","TAMPING MACHINES AND ROAD ROLLERS, VIBRATORY, NEW",333120
8429400040,"TAMPING MACHINES AND ROAD ROLLERS, NEW, NESOI","TAMPING MACHINES AND ROAD ROLLERS, NEW, EXCEPT VIBRATORY",333120
8429400060,"TAMPING MACHINES AND ROAD ROLLERS, USED OR REBUILT","TAMPING MACHINES AND ROAD ROLLERS, USED OR REBUILT",930000
8429511005,"INTEGR TRATOR SHOVL LOAD,REAR ENG MT, 2WHEEL DR,NE","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 2 WHEEL DRIVE, NEW",333120
8429511015,"TRACT SHOV LDR,REAR ENG MT,4WH DR,CAP UND1.5M3,NEW","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF UNDER 1.5 M3,",333120
8429511025,"SHOV LDR,REAR ENG MT,4WH DR,CAP1.5M3UNDER2.2M3,NEW","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF 1.5 M3 BUT UN",333120
8429511030,"SHOV LDR,REAR ENG MT,4WH DR,CAP2.2M3UNDER2.9M3,NEW","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF 2.2 M3 BUT UN",333120
8429511035,"SHOV LDR,REAR ENG MT,4WH DR,CAP2.9M3UNDER3.8M3,NEW","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF 2.9 M3 BUT UN",333120
8429511040,"SHOV LDR,REAR ENG MT,4WH DR,CAP3.8M3UNDER5.2M3,NEW","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF 3.8 M3 BUT UN",333120
8429511045,"SHOV LDR,REAR ENG MT,4WH DR,CAP5.2M3 UND 7.6M3,NEW","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF 5.2 M3 BUT UN",333120
8429511050,"SHOVL LDR, REAR ENG MT,4WH DR,CAP7.6M3UN11.4M3,NEW","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF 7.6 M3 BUT UN",333120
8429511055,"SHOVL LDR, REAR ENG MT,4WH DR,CAP 11.4 M3 AND OVER","INTEGRAL TRACTOR SHOVEL LOADERS, REAR ENGINE MOUNTED, 4 WHEEL DRIVE WITH A BUCKET CAPACITY OF 11.4 M3 AND O",333120
8429511060,"FRONT-END SHOVEL LOADERS, WHEEL TYPE, NEW, NESOI","FRONT-END SHOVEL LOADERS, WHEEL TYPE, NEW, NESOI",333120
8429511065,"FRONT-END SHOVEL LOADERS, WHEEL TYP, USED OR REBLT","FRONT-END SHOVEL LOADERS, WHEEL TYPE, USED OR REBUILT",930000
8429515010,"FRNT-END SHOVL LOADER,LESS THAN 44.7 KW,NEW,NESOI","FRONT-END SHOVEL LOADERS, LESS THAN 44.7 KW, NEW, EXCEPT WHEEL TYPE",333120
8429515020,"FRNT-END SHOVL LOAD, 44.7KW UNDER 67.1KW,NEW,NESOI","FRONT-END SHOVEL LOADERS, 44.7 KW BUT UNDER 67.1 KW, NEW, EXCEPT WHEEL TYPE",333120
8429515030,"FRNT-END SHOVL LOAD, 67.1KW UNDER 93.2KW,NEW,NESOI","FRONT-END SHOVEL LOADERS, 67.1 KW BUT UNDER 93.2 KW, NEW, NESOI",333120
8429515040,"FRNT-END SHOVL LOAD,93.2KW UNDER1119.3KW,NEW,NESOI","FRONT-END SHOVEL LOADERS, 93.2 KW BUT UNDER 1119.3 KW, NEW, NESOI",333120
8429515050,"FRNT-END SHOVL LOAD, 1119.3KW AND OVER, NEW, NESOI","FRONT-END SHOVEL LOADERS, 1119.3 KW AND OVER, NEW, NESOI",333120
8429515060,"FRONT-END SHOVEL LOADERS, USED OR REBUILT, NESOI","FRONT-END SHOVEL LOADERS, USED OR REBUILT, NESOI",930000
8429521010,"EXCAVATORS WITH 360  REVOL SUPSTR,CRAWL MT,HYD,NEW","BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, CRAWLER MOUNTED, HY",333120
8429521020,"EXCAVATORS WITH 360 REVOL SUPSTR,CRWL MT,EX HY,NEW","BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, CRAWLER MOUNTED, EX",333120
8429521030,"EXCAVAT WITH 360 REVOL SUPSTR,HYD,EXC CRAWL MT,NEW","BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, HYDRAULIC, EXCEPT C",333120
8429521040,"EXCAVAT WITH 360 REVOL SUPSTR,EXC HYD&CRAWL MT,NEW","BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, EXCEPT HYDRAULIC, E",333120
8429521050,"EXCAVATORS W/ 360 REVOL SUPERSTRUCTURE,USED,REBLT","BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, USED OR REBULT",930000
8429525010,"MECH SHVL,EXCAVAT,SHVL LOAD,360 REVOL STUR,NEW","MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS WITH A 360 DEGREE RVOLVING SUPERSTRUCTURE, NEW, NESOI",333120
8429525090,"MECH SHVL EXCAVAT,SHVL LOAD,360 REVOL STUR,USED","MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS WITH A 360 DEGREE RVOLVING SUPERSTRUCTURE, USED OR REBUIL",930000
8429591030,"BACKHOES, NEW, EXC 360 REVOLVING SUPERSTRUCTURE","BACKHOES, NEW, EXCEPT 360 DEGREE REVOLVING SUPERSTRUCTURE",333120
8429591060,"SHOVL,CLMSHL&DRAGLINE,NEW,EXC 360  REVOL SUPERSTRU","SHOVELS, CLAMSHELLS AND DRAGLINES, NEW, EXCEPT 360 DEGREE REVOLVING SUPERSTRUCTURES",333120
8429591090,USED OR REBUILT EXCAVATING MACHINES,"BACKHOES,SHOVELS,CLAMSHELLS,DRAGLINES,USED OR REBUILT",930000
8429595020,"LADDER TYPE DITCHERS AND TRENCHERS, NEW","LADDER TYPE DITCHERS AND TRENCHERS, NEW",333120
8429595040,"DITCHERS AND TRENCHERS, EXCEPT LADDER TYPE, NEW","DITCHERS AND TRENCHERS, EXCEPT LADDER TYPE, NEW",333120
8429595060,"MECH SHVL,EXCAVAT,SHVL LOAD,EXC 360 REVOL STUR,NEW","MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS, EXCEPT 360 DEGREE REVOLING SUPERSTRUCTURES, NEW, NESOI",333120
8429595080,"MECH SHVL,EXCAVAT,SHV LOAD,EX360 REVOL STUR,USED","MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS, EXCEPT 360 DEGREE REVOLING SUPERSTRUCTURES USED OR REBUI",930000
8430100000,PILE-DRIVERS AND PILE-EXTRACTORS,PILE-DRIVERS AND PILE-EXTRACTORS,333120
8430200030,"SNOWBLOWERS, ATTACHMENT TYPE","SNOWBLOWERS, ATTACHMENT TYPE",333120
8430200060,"SNOWBLOWERS, EXCEPT ATTACHMENT TYPE","SNOWBLOWERS, EXCEPT ATTACHMENT TYPE",333112
8430200090,SNOWPLOWS,SNOWPLOWS,333120
8430310040,"ROCK BREAKING MACHINES, SELF-PROPELLED","ROCK BREAKING MACHINES, SELF-PROPELLED",333131
8430310080,"COAL CUTTERS AND TUNNELING MACHINERY, SELF-PROPELL","COAL CUTTERS AND TUNNELING MACHINERY, SELF-PROPELLED",333131
8430390040,"ROCK BREAKING MACHINES, EXCEPT SELF-PROPELLED","ROCK BREAKING MACHINES, EXCEPT SELF-PROPELLED",333131
8430390080,"COAL CUTTERS AND TUNNELING MACH, EXC SELF-PROPELLE","COAL CUTTERS AND TUNNELING MACHINERY, EXCEPT SELF-PROPELLED",333131
8430410000,"BORING OR SINKING MACHINERY, SELF-PROPELLED","BORING OR SINKING MACHINERY, SELF-PROPELLED",333131
8430494000,OFFSHORE OIL AND NATURAL GAS DRILL & PROD PLATFORM,OFFSHORE OIL AND NATURAL GAS DRILLING AND PRODUCTION PLATFORMS,336611
8430498010,"BOR,SINK MACH,ROTARY,OIL WELL & GAS FIELD DRILLING","BORING OR SINKING MACHINERY, ROTARY, FOR OIL WELL AND GAS FIELD DRILLING",333132
8430498020,"BOR OR SINK MACH FOR OIL WELL & GAS FLD DRIL,NESOI","BORING OR SINKING MACHINERY FOR OIL WELL AND GAS FIELD DRILLING, NESOI",333132
8430498030,"BOR OR SINK MACH, MACH, ROTARY, WATER WELL DRILLIN","BORING OR SINKING MACHINERY, ROTARY, FOR WATER WELL DRILLING",333120
8430498040,"BOR OR SINK MACH FOR WATER WELL DRILLING, NESOI","BORING OR SINKING MACHINERY FOR WATER WELL DRILLING, NESOI",333120
8430498050,"BORING OR SINKING MACHINERY, NESOI","BORING OR SINKING MACHINERY, NESOI",333131
8430501000,"PEAT EXCAVATORS, SELF-PROPELLED","PEAT EXCAVATORS, SELF-PROPELLED",333120
8430505000,"EXCAVAT, EXTRACT MACH, NOT SELF PROPELLED, NESOI","MOVING, GRADING, LEVELING, SCRAPING, EXCAVATING, EXTRACTING MACHINERY FOR EARTH, MINERALS OR ORES, SELF-PRO",333120
8430610000,"TAMPING OR COMPACTING MACHINERY,NOT SELF-PROPELLED","TAMPING OR COMPACTING MACHINERY, NOT SELF-PROPELLED",333120
8430690100,"MOVE,GRADE,LEVEL,SCRAP,EXCAVAT,EXTRACT MACH, NESOI","MOVING,GRADING,LEVELING,SCRAPING,EXCAVATING,EXTRACTING MACHINERY FOR EARTH,MINERALS OR ORES,NOT SELF-PROPEL",333120
8431100010,"PTS,PULY TKLE & HOISTS EXC SKIP OR FOR RAISING VEH",PARTS OF PULLEY TACKLE AND HOISTS OTHER THAN SKIP HOISTS OR HOISTS OF A KIND USED FOR RAISING VEHICLES,333923
8431100090,"PARTS OF WINCHES, CAPSTANS AND JACKS","PARTS OF WINCHES, CAPSTANS AND JACKS",333120
8431200000,PTS OF FRK LFT TRKS & WORKS TRKS WITH LIFT OR HNDL,PARTS OF FORK-LIFT TRUCKS AND OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT,333924
8431310020,PARTS OF SKIP HOISTS,PARTS OF SKIP HOISTS,333923
8431310040,PARTS OF ESCALATORS,PARTS OF ESCALATORS OTHER THAN CONTINUOUS ACTION OR SKIP HOISTS,333921
8431310060,"PARTS OF ELEVATORS, EXC CONT ACTION,SK HOIST,ESCAL","PARTS OF MACHINERY OF HEADING 8428,OF PASSENGER OR FREIGHT ELEVATORS OTHER THAN CONTINUOUS ACTION,SKIP HOIS",333921
8431390010,"PARTS OF ELEVATORS AND CONVEYORS,NESOI","ELEVATOR AND CONVEYOR PARTS, NESOI",333922
8431390050,PARTS OF OIL AND GAS FIELD MACHINERY,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE OIL AND GAS FIELD MACHINERY OF HEADINGS 8425 TO 8430,333132
8431390070,PARTS OF WOODLAND LOG HANDLING EQUIP OF 8428908006,PARTS OF THE WOODLAND LOG HANDLING EQUIPMENT OF STATISTICAL REPORTING NUMBER 8428.90.8006,333120
8431390080,"PARTS OF MACHINES OF HEADING 8428, NESOI","PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE MACHINERY OF HEADINGS 8428, NESOI",333120
8431410020,SHOVEL ATTACHMENTS,SHOVEL ATTACHMENTS,333120
8431410040,CLAMSHELL (GRAPPLER) ATTACHMENTS,CLAMSHELL (GRAPPLER) ATTACHMENTS,333120
8431410060,DRAGLINE BUCKETS,DRAGLINE BUCKETS,333120
8431410080,"BUCKETS, SHOVELS, GRABS AND GRIPS, NESOI","BUCKETS, SHOVELS, GRABS AND GRIPS, NESOI",333120
8431420000,BULLDOZER OR ANGLEDOZER BLADES,BULLDOZER OR ANGLEDOZER BLADES,333120
8431434000,PTS OF OFFSHORE DRILLING AND PRODUCTION PLATFORMS,"OFFSHORE OIL AND NATURAL GAS DRILLING AND PRODUCTION PLATFORM PARTS, OF SUBHEADING 8430.41 OR 8430.49",333132
8431438020,"PRTS OIL/ GAS MACH.;BORING/ SINKING, TOOL JOINTS","PARTS OF OIL AND GAS FIELD MACHINERY FOUND IN 8430.31 AND 8430.49, TOOL JOINTS, WHETHER OR NOT FORGED",333132
8431438040,"PRTS OIL/GAS MACH.;BORING/SINKING,DRL PIPE W/TL JT","PARTS OF OIL AND GAS FIELD MACHINERY FOUND IN 8430.31 AND 8430.49, DRILL PIPE FITTED WITH TOOL JOINTS",333132
8431438060,PRTS OF OIL/ GAS FIELD MACH.;BORING/SINKING; NESOI,PARTS OF OIL AND GAS FIELD MACHINERY FOUND IN 8430.31 AND 8430.49; NESOI,333132
8431438090,"PTS OF BORING,SINKNG MAC OF SUBHD 8430.41,8430.49","PARTS OF BORING OR SINKING MACHINERY OF SUBHEADING 8430.41 OR 8430.49,NESOI",333120
8431491010,"PTS OF OVHEAD TRAVL,TRANSPT,GATRY,BRDGE,JIB CRANES","PARTS OF OVERHEAD TRAVELING CRANES ON FIXED SUPPORT, TRANSPORTER CRANES, GANTRY CRANES, BRIDGE CRANES AND P",333120
8431491060,"PTS OF MOBIL LFT FRME,STRAD CARR & WRKS TRKS/CRANE","PARTS OF MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A CRANE",333924
8431491090,PARTS OF MACHINERY OF HEADING 8426 NESOI,PARTS OF MACHINERY OF HEADING 8426 NESOI,333120
8431499005,BACKHOE ATTACHMENTS FOR MOUNTING ON MACHINERY,BACKHOE ATTACHMENTS FOR MOUNTING ON MACHINERY,333120
8431499010,FRONT-END LOADER ATTACHMENTS FOR MOUNTING ON MACH,FRONT-END LOADER ATTACHMENTS FOR MOUNTING ON MACHINERY,333120
8431499015,RIPPERS AND ROOTERS FOR MOUNTING ON MACHINERY,RIPPERS AND ROOTERS FOR MOUNTING ON MACHINERY,333120
8431499020,"ATTACH FOR MOUNT ON MAC OF HEAD8426,8429,8430NESOI","ATTACHMENTS FOR MOUNTING ON MACHINERY OF HEADING 8426, 8429 OR 8430, NESOI",333120
8431499025,CAST AXLE HOUSING FR COAL OR ROCK CUT & TUNNEL MAC,CAST AXLE HOUSINGS FOR COAL OR ROCK CUTTERS AND TUNNELING MACHINERY,333131
8431499030,"PTS,COAL,ROCK CUT & TUNEL MAC,EXC CAST AXLE HOUSIN","PARTS OF COAL OR ROCK CUTTERS AND TUNNELING MACHINERY, EXCEPT CAST AXLE HOUSINGS",333131
8431499035,"CAST AXLE HOUSIN FR BCKHOE,SHOVL,CLAMSHEL,DRAGLINE","CAST AXLE HOUSINGS FOR BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES",333120
8431499036,"RD WHL OF BCKHE,SHOV,CLMSL,DRGLN,EX CST AXLE HOUSN","ROAD WHEELS  OF BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINE, EXCEPT CAST AXLE HOUSINGS",333120
8431499038,"WH TR ASSB OF BCKH,SHOV,CLMSL,DRGLN,EX CST AX HOUS","WHEEL AND TIRE ASSEMBLIES OF BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES, EXCEPT CAST AXLE HOUSINGS",333120
